"","TLML_22_cfDNA_baseline_2014_12","TLML_22_cfDNA_4W_2015_1","TLML_22_DNA_baseline_2014_12","TLML_22_DNA_infusion_2014_9","TLML_22_DNA_4W_2015_1","TLML_22_DNA_FU_01_2015_2","TLML_22_DNA_FU_02_2015_3","TLML_22_DNA_FU_03_2015_4","TLML_22_RNA_infusion_2014_9","TLML_22_RNA_4W_2015_1","TLML_22_RNA_FU_01_2015_2","TLML_22_RNA_FU_02_2015_3","TLML_22_RNA_FU_03_2015_4","TLML_26_cfDNA_baseline_2015_1","TLML_26_cfDNA_4W_2015_3","TLML_26_DNA_baseline_2014_11","TLML_26_DNA_infusion_2014_6","TLML_26_DNA_4W_2015_3","TLML_26_DNA_FU_01_2015_7","TLML_26_DNA_FU_02_2015_9","TLML_26_RNA_baseline_2015_1","TLML_26_RNA_4W_2015_3","TLML_29_cfDNA_baseline_2016_1","TLML_29_cfDNA_4W_2016_2","TLML_29_DNA_baseline_2016_1","TLML_29_DNA_infusion_2015_10","TLML_29_DNA_4W_2016_2","TLML_29_RNA_baseline_2016_1","TLML_29_RNA_infusion_2015_10","TLML_29_RNA_4W_2016_2","TLML_1_DNA_baseline_2013_9","TLML_1_DNA_infusion_2013_8","TLML_1_DNA_FU_01_2014_1","TLML_1_DNA_FU_02_2014_4","TLML_1_DNA_FU_03_2014_7","TLML_1_RNA_4W_2013_11","TLML_1_RNA_FU_07_2015_2","TLML_1_RNA_FU_10_2015_6","TLML_1_RNA_FU_12_2015_10","TLML_1_RNA_FU_13_2015_11","TLML_1_RNA_FU_16_2016_6","TLML_16_cfDNA_baseline_2015_1","TLML_16_cfDNA_4W_2015_2","TLML_16_DNA_baseline_2015_1","TLML_16_DNA_infusion_2014_4","TLML_16_DNA_4W_2015_2","TLML_16_DNA_FU_01_2015_3","TLML_16_DNA_FU_02_2015_5","TLML_16_DNA_FU_03_2015_6","TLML_16_DNA_FU_04_2015_7","TLML_16_DNA_FU_05_2015_9","TLML_16_RNA_baseline_2015_1","TLML_16_RNA_infusion_2014_4","TLML_16_RNA_FU_01_2015_3","TLML_16_RNA_FU_02_2015_5","TLML_16_RNA_FU_03_2015_6","TLML_16_RNA_FU_04_2015_7","TLML_16_RNA_FU_05_2015_9","TLML_7_DNA_baseline_2014_3","TLML_7_DNA_infusion_2014_2","TLML_7_DNA_4W_2014_4","TLML_7_DNA_12W_2014_6","TLML_7_DNA_17W_2014_7","TLML_7_RNA_baseline_2014_3","TLML_7_RNA_infusion_2014_2","TLML_7_RNA_4W_2014_4","TLML_7_RNA_12W_2014_6","TLML_20_cfDNA_baseline_2015_1","TLML_20_cfDNA_4W_2015_2","TLML_20_DNA_baseline_2015_1","TLML_20_DNA_infusion_2014_7","TLML_20_DNA_4W_2015_2","TLML_20_DNA_FU_01_2015_3","TLML_20_DNA_FU_02_2015_6","TLML_20_RNA_baseline_2015_1","TLML_20_RNA_infusion_2014_7","TLML_20_RNA_4W_2015_2","TLML_20_RNA_FU_01_2015_3","TLML_20_RNA_FU_02_2015_6","TLML_4_cfDNA_baseline_2015_10","TLML_4_cfDNA_4W_2014_12","TLML_4_DNA_baseline_2014_11","TLML_4_DNA_infusion_2013_11","TLML_4_DNA_4W_2014_12","TLML_4_DNA_FU_01_2015_1","TLML_4_RNA_baseline_2015_10","TLML_4_RNA_infusion_2013_11","TLML_4_RNA_4W_2014_12","TLML_4_RNA_FU_01_2015_1","TLML_18_DNA_baseline_2014_8","TLML_18_DNA_infusion_2014_6","TLML_18_DNA_4W_2014_9","TLML_18_RNA_baseline_2014_8","TLML_18_RNA_infusion_2014_6","TLML_18_RNA_4W_2014_9"
"TLML_29_cfDNA_4W_2016_2",0.333505667721951,0.0105346568422705,0.0385753293007374,0.000264586210404692,0.00203010356504115,0.00167789324416041,0.00107269764317484,0.00101758675310109,7.42610756133387e-05,0.000122665850941948,7.09959468883761e-05,4.65003983373033e-05,6.73304502628482e-05,0.284704869914857,0.27080429442511,0.00483027388712631,0.00406736261137412,0.00404563131959147,0.0022833951059331,0.00705531661738258,0.000847842060780948,0.00395782142762554,0.37340197289404,1,0.0106894537552234,0.00385860020944353,0.154848478743333,0.000325401016836173,0.00170040034753657,0.198082123270619,0.00357515969992662,0.000389827495711622,0.00419083503630196,0.00207742272856764,0.00454675588868869,0.000115964767452702,0.000162963629893949,0.000264234821396697,0.000350275240958814,0.000151120345289024,0.000296902555205613,0.399738212238212,0.227368636441114,0.00791199709000625,0.000879837470068632,0.00894353460717672,0.00214799857840702,0.00650653142136581,0.0087443860865606,0.0162295308171797,0.0297737772245965,9.97632054698821e-05,0.0010138120397845,0.000136459466409196,0.000402350641659655,0.000659488971399376,0.000416534990328877,0.000469595431793792,0.00811873038042886,0.00923540290944277,0.00299670601628073,0.010160728018145,0.226804094783582,0.000274544812255806,0.000263813455432887,2.41710219856878e-05,3.26828444476278e-05,0.241043279973065,0.0234860590049657,0.0112562181759601,0.000950038212210754,0.00118487033625367,0.00413848312670334,0.00552413324515413,0.000296237456645983,0.000343508956883656,0.000379956619792173,0.000316410184385737,9.3554955170459e-05,0.328354445639006,0.0162856279651992,0.0309303711506744,0.00127940564307193,0.000522338954101704,0.00154725777017474,8.82045678856724e-05,0.000401216725075068,0.000243693732165609,0.000310393723024462,0.0308233098947549,0.00264254193767177,0.0236488011224631,0.00110640492546334,0.00101237763622595,0.00050124571718987
"TLML_29_DNA_baseline_2016_1",0.0407491088313747,0.00870787613097265,0.0705518493511227,0.00163835451786943,0.0071320390428473,0.0051290012048815,0.00388871152681201,0.00425870428942314,0.000608087675940564,0.000760337738669501,0.000428182835765719,0.000265137743643665,0.000380214444677666,0.0240415201893094,0.0275818165097835,0.0180132057766468,0.0235244601469566,0.0166102876264909,0.00793284168976236,0.0118993644493905,0.0112923013189854,0.025683356229489,0.000666052854425047,0.0106894537552234,1,0.00304686331716788,0.000181657861308712,0.053612527445143,0.00161389362419912,0.00133943090565812,0.0118550253406456,0.00145825254279049,0.016576608319236,0.0126546913138471,0.0143834223245987,0.00136836226286552,0.00208221929529901,0.00308712162511026,0.00434843202116391,0.00196254305824219,0.00377382136348029,0.0138362029842862,0.0124598277707036,0.0543687200611897,0.00457561617934196,0.0103214920058184,0.00446503755334464,0.0106089716086861,0.015114636711939,0.0378169906134545,0.0500572219665059,0.00133215345727605,0.0051231307248623,0.00123622275508553,0.00330128567779532,0.00533007787226328,0.00383084085338542,0.00497708543095747,0.0655213443438051,0.0612894043249258,0.0232062953410079,0.05543946288793,0.028590215424017,0.00355660314042766,0.00338102213048644,0.000326646319180991,0.000447428786255837,0.0117425776547424,0.0258125584867043,0.0662214174843913,0.00712863294787936,0.00817461870733121,0.0221758199471529,0.0274799702841481,0.00399760619386095,0.00264202781967232,0.00356378998706711,0.00392501665191862,0.00144108470876327,0.0141393997491162,0.0212538560532689,0.0420106279105363,0.0118336948802813,0.011301662395618,0.00579575318661137,0.00135979764540588,0.00431760326006904,0.00150065302131717,0.00215487796484532,0.0908174759564562,0.00701222063305463,0.0336343574870828,0.01499582395328,0.00442165402054178,0.00412731347007595
"TLML_29_DNA_infusion_2015_10",0.000823299283962814,0.000240056974762722,0.00230397546076696,8.4087835516474e-05,0.00027754510575905,0.000214393102037651,0.000181950798071332,0.00020977331897608,3.8690648620738e-05,6.43696963416258e-05,4.17021134374619e-05,2.88512396032089e-05,3.54483600400931e-05,0.000470183605557496,0.000530866852465998,0.000702328917614124,0.00117732666254042,0.000675885531773579,0.000296755643298159,0.000344580426728281,0.00122886107407813,0.00142863812846959,7.78960518848707e-05,0.00385860020944353,0.00304686331716788,1,0.0108696233411447,0.000998360060270857,0.671689954454805,0.0115047301926254,0.000434390024711202,5.63240139368542e-05,0.000668953417954139,0.000656985563836787,0.000513079611453109,0.000138743196720663,0.00022275456060958,0.000290216347037721,0.000458737565832775,0.000216719994905763,0.000398217525698113,0.000259353987144441,0.000237501535987734,0.00313872359993337,0.000210705023759295,0.000272293629458087,0.000137456742196733,0.000304997419243558,0.000258813132665154,0.00123680693192809,0.00149152351078385,0.000145754368019101,0.00023265329853754,8.65058196073112e-05,0.000211532831266613,0.000336709851957994,0.000272361735075549,0.000410377220894208,0.00443879982552982,0.00350125744068405,0.0014415297557802,0.00275374042416799,0.000574139884734423,0.000383165213432388,0.000350693529504519,3.53223262063737e-05,4.79105096500331e-05,0.000220996522270283,0.000636398378608489,0.00350095253536135,0.000423582093920603,0.000377698838350409,0.00105334529823536,0.00122615862925305,0.000458120108151313,0.000160172821953167,0.000196879264121964,0.0003907511250536,0.00013894596116736,0.000267104293796738,0.000541071773770807,0.00117550643828254,0.000830423385638922,0.000481879476879319,0.000220561386739966,0.000138003344103686,0.00035627305694359,0.000104880386367677,0.000105837759947789,0.00340695594866151,0.000234699912498131,0.000946419321093487,0.00157800243343447,0.000183310293558889,0.0002607994079981
"TLML_29_DNA_4W_2016_2",0.00880238160857606,0.00216694431005155,0.0177444984735467,0.000424436816723898,0.00194396024319212,0.00141538990316333,0.00111584000164894,0.00121542461740495,0.000162648607613744,0.000270719537872482,0.00016815563945403,0.000111957544312187,0.00014962726436809,0.00512451788245442,0.00588228182674344,0.00448596262963292,0.00612074102127296,0.0041693381722299,0.00195542910890755,0.00278396245797631,0.00322422353003486,0.0068456085023735,0.00289614152800273,0.154848478743333,0.000181657861308712,0.0108696233411447,1,0.0375856326893731,0.0101816634387184,0.722797894704537,0.0029131475228345,0.00036076438666181,0.00416776739585332,0.00331879366251433,0.00352340525225609,0.000399985376727154,0.00059295179763354,0.00086229110166553,0.00125289758595345,0.00056500764683153,0.0010780093319607,0.002906523255337,0.00262893296891922,0.0145023732994261,0.00116649159662481,0.00236574305067973,0.00105729185058113,0.00247957337924023,0.00349019292560952,0.0091535078246464,0.0119215163832716,0.000376771357965411,0.00130489915215578,0.00033536176948694,0.000885784586704905,0.00142725744080935,0.0010410587266826,0.00137727964735073,0.0180948594633003,0.0164972784554555,0.00623090826030872,0.014542999259303,0.00614609825682234,0.00101846403124161,0.00095933150083991,9.44252683124943e-05,0.000127412568289709,0.00246822195536607,0.00590427784207254,0.01726377442415,0.00188952904293045,0.0020924875234493,0.0057114697897577,0.0070083390050017,0.00107873117656953,0.000702671788677544,0.00093882663210674,0.00101687821952433,0.000400980881964245,0.00297701533913711,0.00484528495439354,0.00984497097725457,0.00319274086400892,0.0028436489065872,0.00143142356718092,0.000368286507071043,0.00118362986666661,0.000406451308033806,0.000555313006899696,0.0229193127580161,0.00168962977322462,0.0078737321778776,0.00412601093152564,0.00110425667275064,0.0011070113654844
"TLML_29_RNA_baseline_2016_1",0.00388204144665423,8.8927724026758e-06,0.0131744511894948,0.000482511132242652,0.000178247190987345,2.51007801540868e-05,8.33038032186878e-06,5.05455213839657e-05,0.000196964812794282,5.06474632710916e-05,0.000124202804710814,0.000201898682204516,0.000159629757589295,0.00229679922899911,0.00282752978071237,0.00504549971292654,0.010321239321499,0.00506735481517463,0.00210459748980392,0.00212265673698132,0.0302193372829547,0.0127542992656262,0.00925045305544859,0.000325401016836173,0.053612527445143,0.000998360060270857,0.0375856326893731,1,0.000617204979970674,0.010755862532111,0.00307618167445395,0.00041162451916457,0.0049633082874951,0.00592664489295335,0.00360916372218945,0.00282089661756118,0.00525492359664797,0.00542473260244594,0.00966895795240482,0.00540761862265203,0.00902606982355213,0.00131942534606425,0.00121605867000408,0.0306883084466583,0.00133988468366174,0.0015481197112485,0.000862636201792044,0.00186936078210732,0.00272583689442928,0.00803422042669778,0.00919889426927834,0.0036165828548048,0.00153966247380109,0.00106903182485718,0.00237136378439896,0.0037125125461057,0.00342749565192775,0.00629497903178633,0.0502065507209643,0.0339766868894437,0.0153712899507206,0.0232645692996722,0.00275860824285344,0.00921684693067047,0.00801863741508341,0.000859470247453523,0.00117931407290939,0.00112644415661748,0.0037842191536391,0.0309531875964022,0.0043819364776163,0.00325734865365832,0.00879538344823963,0.00984488514254007,0.012603990756052,0.00170119763684485,0.00198801816152962,0.00823209533896534,0.00285893816856272,0.00136262335858871,0.00311053896177219,0.00699461865449895,0.0106813694691683,0.00375152546823707,0.00158701079973939,0.00378192714887563,0.00561708756270206,0.00130100322170674,0.000920222178403771,0.0235900076087595,0.00156389385844706,0.00569648351420637,0.0390733465587865,0.00140685803020744,0.00299060958154361
"TLML_29_RNA_infusion_2015_10",0.000355813787062813,9.68981280805369e-05,0.00106906614841925,4.39206151565827e-05,0.000129297212822685,9.28370160058145e-05,7.96824165232609e-05,9.41895777397609e-05,2.14797691781753e-05,2.92716869498327e-05,1.83050211375978e-05,1.21641254913803e-05,1.48714585191197e-05,0.000202485261790802,0.000235156169753134,0.000341602955234429,0.000607800666117137,0.000332735868536582,0.000143374722662385,0.000158198957863573,0.000796855597269368,0.000758083559847441,6.33252267423665e-06,0.00170040034753657,0.00161389362419912,0.671689954454805,0.0101816634387184,0.000617204979970674,1,0.0133918683977064,0.000209254015703551,2.73899953804651e-05,0.000327637412587125,0.000341422511489144,0.000246931350614361,8.95962962187047e-05,0.000148293172220402,0.00018349905156267,0.000300799661467402,0.000146283368151472,0.000264186426065165,0.000111111412957557,0.000101990683445079,0.00167986938476641,0.000106721818276364,0.000122909406548738,6.38142641457354e-05,0.000139753357757667,2.63454902116259e-05,0.000579317928408169,0.000685829749099574,9.90121396205517e-05,0.000117260966232804,4.9384533547831e-05,0.000117434616439556,0.000186862273248642,0.000156323901600691,0.000248044095919026,0.00248576727441488,0.00185573026758653,0.000789832331720782,0.00141420315720893,0.000248103805761319,0.000256740876781747,0.000231589913661785,2.35160390547899e-05,3.19245704244968e-05,9.47421466593153e-05,0.000235771538278336,0.0018245943900234,0.000229819381276959,0.000170956957142693,0.000535145926470771,0.000603730029925211,0.000315739464470935,8.7565725280124e-05,9.31411040994625e-05,0.000253290967736501,8.44322253234088e-05,0.000114550507366376,0.000239153236335305,0.000534784910489003,0.000483572830765491,0.000234426150021696,0.000106691896961485,9.46156574182308e-05,0.000218059889679148,5.67010084072653e-05,5.43327900816152e-05,0.00163602777416045,0.000110718136554188,0.00043125185390983,0.00106645528967782,9.05586905476106e-05,0.000140512646000143
"TLML_29_RNA_4W_2016_2",0.000252715722834758,6.62725527352285e-05,0.000844006106256672,4.23585063254237e-05,0.000111097773829412,7.21748358608082e-05,6.37815048669036e-05,7.81846591522581e-05,2.33657059543097e-05,2.87693380101559e-05,1.87144005765249e-05,1.12619268707792e-05,1.44693528206382e-05,0.000143090499112064,0.00016685252328433,0.000292505157301463,0.000576210184295245,0.000290741421103585,0.000120066354377568,0.000122527668635865,0.00149530885075383,0.000741665322053353,2.90520467019335e-06,0.198082123270619,0.00133943090565812,0.0115047301926254,0.722797894704537,0.010755862532111,0.0133918683977064,1,0.000176098146078472,2.34200408355455e-05,0.000283762409173876,0.000330272309701446,0.000207021868843553,0.000138680295139829,0.000245479807748839,0.000260865206735596,0.000481597152048304,0.000249037183311009,0.00042425881713357,7.79365528351643e-05,7.17840500973203e-05,0.00170785983038238,9.78892058371719e-05,9.31712502184908e-05,5.05405858978049e-05,0.000108377646523356,0.000142113770667611,0.000465465668847931,0.000534903159775463,0.000174955245763754,0.000106894094623311,5.70285261518649e-05,0.000127964238044932,0.000202073982698837,0.000182790634705084,0.00032567125956895,0.00276586450570397,0.00189196070911739,0.000841741525292659,0.00132709142186325,0.000176197530907225,0.000440110628327223,0.000383218424411946,4.04883015124617e-05,5.54760542394646e-05,6.65198819101148e-05,0.00021269805881689,0.00176037673057608,0.00023987805760625,0.000178766769286778,0.000495280431919877,0.000554829426375846,0.000578492928185556,9.23671790274726e-05,0.000106878956741931,0.000398254526402571,0.000138287105791443,8.04687059714515e-05,0.000181978752581013,0.000400787300833735,0.000489925689359563,0.000212437096216338,9.03075151950898e-05,0.000151528894799267,0.000227788231031497,6.90761725971864e-05,5.12141870965565e-05,0.00136146529003493,8.9924016579496e-05,0.00033164893919331,0.00183915648272661,7.96643935630637e-05,0.000160895692147473
"TLML_1_DNA_baseline_2013_9",0.00663211661996017,0.00144898840969629,0.0108684224880075,0.000210635822438511,0.0010660747217635,0.000795332996827637,0.000603900111299337,0.000637444415104573,7.49388041215234e-05,0.000124031490916115,7.5396462065154e-05,5.05776563118103e-05,6.75801577684824e-05,0.00390861533243087,0.00447863522995412,0.759885821291429,0.0839440241573536,0.638689553836461,0.422437036424176,0.523728738166945,0.0012827464565322,0.00335899291182962,0.0026593924490099,0.00357515969992662,0.0118550253406456,0.000434390024711202,0.0029131475228345,0.00307618167445395,0.000209254015703551,0.000176098146078472,1,0.00152492453756407,0.263843867647134,0.256327066606871,0.796333809769299,1.04629911735401e-05,9.93225461295822e-06,6.58379608644211e-05,0.000152809374937687,4.2240501138278e-05,2.68578118155972e-05,0.00226140633351204,0.0020260634126138,0.00699955345437282,0.000601967576906001,0.00154513924040042,0.000642374927100781,0.00155613649170164,0.00221256248530853,0.0054656341346324,0.00740708141904811,0.000150516183745951,0.000677405300192802,0.000150238546643605,0.000407939778917075,0.000653876628915906,0.000463651067495589,0.000589512076042164,0.00832830690090492,0.00799185840872068,0.00291508318548874,0.00740127671843508,0.00462839667362516,0.00040834358995777,0.000386302475633579,3.77573084890826e-05,5.0946499179371e-05,0.0019149945682358,0.00392291578553482,0.00879385698067273,0.000892727925839277,0.00106920787364805,0.00292881897526411,0.00368779120488668,0.000441525028317512,0.000329705990029827,0.000450776650871231,0.000444234963829137,0.000165889934187659,0.00230669002581476,0.00322886089223004,0.0063118636217143,0.00143656687057809,0.00151164859310439,0.000795809164032279,0.000151357305899877,0.000509771316077692,0.000182578246362965,0.00028004520733488,0.0131259272665787,0.000988207637105128,0.00502268488553707,0.00168923099496524,0.000591165451709552,0.000509934725956619
"TLML_1_DNA_infusion_2013_8",0.000729902618051048,0.000165839664477869,0.00128857980693412,2.65003073432601e-05,0.000130219917560384,9.44483032108824e-05,7.4119949747643e-05,7.91488882270744e-05,9.64831030515731e-06,1.60824445983352e-05,9.83593884408096e-06,6.61316361557364e-06,8.85371806068266e-06,0.0004277133524098,0.00049121534526277,0.00121740996284186,2.12847655655041e-08,0.000938549236601784,0.000670770349956244,0.000786900588236936,0.00017239930866454,0.000425922251626131,0.000289200951732763,0.000389827495711622,0.00145825254279049,5.63240139368542e-05,0.00036076438666181,0.00041162451916457,2.73899953804651e-05,2.34200408355455e-05,0.00152492453756407,1,0.0826579680282764,0.117104075510512,0.0115390808514479,0.0766636521495517,0.101341435855598,0.042641722285336,0.0155226823055546,0.00901313586995105,0.0115140625123246,0.000245504835767939,0.000220681679788946,0.000892433325921219,7.48925193810954e-05,0.00017872641455745,7.58614959595993e-05,0.000181915262702216,0.000259385642520688,0.000650904024138343,0.000876293199121148,2.02487863425748e-05,8.41267431514795e-05,1.94920486544864e-05,5.25144040212773e-05,8.49587506929078e-05,6.03803195041415e-05,7.7601742399054e-05,0.00107845270911825,0.00101921350644657,0.000374153928569513,0.000928417832695312,0.000508968011348905,5.47667599547366e-05,5.17118206119323e-05,5.06358184422536e-06,6.83212692486843e-06,0.000208071873664956,0.000450442844159768,0.0011129672023473,0.000114108126512322,0.000133466069529338,0.000365926705607951,0.000457298227783852,6.12029639504533e-05,4.22153311864574e-05,5.73245717149936e-05,6.02587872239352e-05,2.21190290156025e-05,0.000250798966155944,0.000370240683788727,0.000734472565727852,0.000187138286158099,0.000186438750021264,9.6733159949015e-05,1.51840868495981e-05,6.71769240838263e-05,2.36935606823515e-05,3.50825380991465e-05,0.0015945688349745,0.000118124812378183,0.000585050534976597,0.000229836986040457,7.28309403779598e-05,6.5724503936761e-05
"TLML_1_DNA_FU_01_2014_1",0.00786699653178601,0.00183314762336638,0.0144048848569816,0.000310418700846017,0.00148752254136208,0.00110322715978903,0.000852667309930898,0.000915804556686861,0.000114481627042459,0.000190801700380487,0.00011713062267506,7.88199381347888e-05,0.000105124062079085,0.00460566345414511,0.00529357794748572,0.201729874530659,0.0180649445887856,0.184825539997107,0.1274161307455,0.160174235571327,0.00208438310778316,0.00499258913151305,0.00310684226244478,0.00419083503630196,0.016576608319236,0.000668953417954139,0.00416776739585332,0.0049633082874951,0.000327637412587125,0.000283762409173876,0.263843867647134,0.0826579680282764,1,0.803489282739971,0.456683983121404,0.50782555415923,0.170660819843066,0.0568501870741911,0.033249333804529,0.0204029097134251,0.0615629061034369,0.00263586348796765,0.00237391303777331,0.0104602486039674,0.000869938195336805,0.00197894176493635,0.000854432886425249,0.00203521633732985,0.00290500300460501,0.00733537116038657,0.00931898002428349,0.000244872883298347,0.000976065112181568,0.000231687547063423,0.000623115484223685,0.00100717770848727,0.000720162442334302,0.000932737626943607,0.0127252613403784,0.0115682459702452,0.0024530344512243,0.00955268654833968,0.00471988650915669,0.000649969450495385,0.000521718461471235,3.48870046913007e-12,3.79712071927226e-05,0.00223554672220246,0.0049789069867228,0.0129009874319422,0.00134741370201561,0.00155279211101011,0.00424864605511574,0.00528621087828856,0.000734075987478106,0.000499297261775606,0.000675028055653004,0.000731821942457112,0.000268194489303177,0.0026947575635161,0.00409161319766932,0.00816293270848003,0.00222971739373291,0.00215243983464416,0.00110781877338562,0.000238620479552858,0.000807272679799459,0.000282644759096198,0.000409360530062881,0.0175746777269658,0.00133929003253925,0.00626792283686491,0.00276772180799339,0.000838284435778051,0.000665568176130765
"TLML_1_DNA_FU_02_2014_4",0.00400252906104013,0.00106878147679798,0.00941836048378429,0.000269494624289172,0.00109685053674688,0.000804659078880608,0.000654500302645625,0.000729340369250725,0.000110911260083579,0.000184544375828625,0.00011684958962235,7.91893072923095e-05,0.000102317740761532,0.00230786635868067,0.00267017913338908,0.222470911978503,0.0182819516907628,0.181041434722763,0.124297173495122,0.159909079264559,0.00260185391650506,0.00445990599502267,0.00152885182052503,0.00207742272856764,0.0126546913138471,0.000656985563836787,0.00331879366251433,0.00592664489295335,0.000341422511489144,0.000330272309701446,0.256327066606871,0.117104075510512,0.803489282739971,1,0.476938524198878,0.510030891205628,0.179522295670975,0.0637358682744808,0.0373598811483228,0.0251522717358521,0.0779968897755258,0.00129086740922003,0.00117477272636418,0.00954161232962737,0.000714294278863308,0.00118793736113896,0.000561385102396182,0.00128391054127124,0.00185072839731379,0.00494588702115548,0.00602861165498211,0.0003052666518405,0.000793646087864572,0.000235099152968904,0.000604366333622384,0.000969256346249067,0.000734189456827655,0.00102050369296191,0.0124319132305222,0.0106358625644865,0.00325932916865477,0.00855887179876458,0.00253911245496622,0.000796268681326311,0.000700514281334724,2.5302233974917e-05,7.56872729794706e-05,0.00109804951315014,0.00293106853904126,0.0111864938323002,0.00125932764324394,0.00129202783746616,0.00352903688970346,0.00424571062643048,0.000930723170366524,0.000471793120541594,0.000616620003771847,0.000862743344504077,0.000315406371318023,0.00132579504354841,0.0023990229156306,0.00503032636170987,0.00228855018002956,0.00169345447014802,0.00081870367093118,0.000306239958993792,0.000890532993298657,0.000285716629030923,0.000346943798255769,0.0125774656205921,0.000922717794226124,0.00394764247405583,0.00339481087721484,0.000651489148652,0.000703826125491698
"TLML_1_DNA_FU_03_2014_7",0.00840298031690114,0.001806731692462,0.0133911389735781,0.000252575906758071,0.00129803860704065,0.000973195457543987,0.000732797976149236,0.000774788466103767,8.92836698669848e-05,0.000148963164309642,9.03435771749626e-05,6.05804802208406e-05,8.17851409198725e-05,0.00496342824818823,0.0056819666703248,0.739664000615956,0.0783390266799242,0.583142285289938,0.377233095761669,0.480399891676023,0.00150142955671753,0.00402139694737564,0.00338577227496483,0.00454675588868869,0.0143834223245987,0.000513079611453109,0.00352340525225609,0.00360916372218945,0.000246931350614361,0.000207021868843553,0.796333809769299,0.0115390808514479,0.456683983121404,0.476938524198878,1,0.0444548450936489,0.0167108331933837,0.00529453065686171,0.00264523030760127,0.00205348661706517,0.0059319875348041,0.00288108796294516,0.00257762071145025,0.0083646392697335,0.000725791927123658,0.00191958600206052,0.000790461013481351,0.00192283292915934,0.00273094850132662,0.00670543462997766,0.00915960406587273,0.000176070454506807,0.000817315572140198,0.000177741201832242,0.000485613245960756,0.000786771414270059,0.000550158434297787,0.000695700616823834,0.00989952930586315,0.00936840476783023,0.00219425160590973,0.00810522688681083,0.00530300567481848,0.0004686168960083,0.000387422071622322,1.13198226884359e-06,3.15145891951665e-05,0.00243883804211553,0.00488331112970897,0.0105396583113526,0.0010653662004759,0.00128753893604616,0.00352682051273888,0.00446048989113651,0.000516933829011729,0.000393195666400304,0.00053897220213326,0.000529751164444841,0.000194934470370384,0.00293690947500163,0.00402141892304268,0.00781599407721449,0.00170658000819175,0.00182882990284994,0.000968206095332636,0.000177962633216715,0.000601746372551747,0.000216748521407668,0.000336750556128959,0.015915714273963,0.00121024067663401,0.00605361288995997,0.00198546008351862,0.000716024795902602,0.000533459458123473
"TLML_1_RNA_4W_2013_11",0.00023061761245922,7.35880093103826e-05,0.000772890089233147,3.99607854522278e-05,0.000105931483486127,8.04298393007769e-05,7.25602629131685e-05,8.77244313344088e-05,2.24003977905856e-05,3.70200408465709e-05,2.59263490576885e-05,1.80122076230347e-05,2.0965018370569e-05,0.000130511133121691,0.000146129043152311,0.00027232268731549,0.000541324251042943,0.000271052892940766,0.000112787414128947,0.000113442774992486,0.00155536249119898,0.000711309457003718,8.4604532849336e-05,0.000115964767452702,0.00136836226286552,0.000138743196720663,0.000399985376727154,0.00282089661756118,8.95962962187047e-05,0.000138680295139829,1.04629911735401e-05,0.0766636521495517,0.50782555415923,0.510030891205628,0.0444548450936489,1,0.281120432015294,0.100788203214687,0.0710734769470675,0.0430365883416889,0.132734954415774,7.10315414964049e-05,6.54466336869226e-05,0.0016246015788148,9.19148361087675e-05,8.53713688870702e-05,4.6483402966767e-05,9.97743396249654e-05,0.000146167578007905,0.000430162660228642,0.000356126054148089,0.000180492211635483,0.000100237608376336,5.51900890339366e-05,0.000122825436096498,0.000193234598974367,0.000176629689112229,0.000320195268057834,0.00266342386875848,0.00179069507920073,0.000730913431503181,0.00121808580842015,0.000150215088135253,0.000440124169329306,0.000384230759800464,3.36802945506213e-05,5.29054077247443e-05,5.90813235961907e-05,0.000202796291135353,0.00166454689166372,0.000228446209352322,0.000170084681987637,0.000467567410832657,0.000521898195659469,0.000600171496560866,8.8117128215963e-05,0.000102492930596702,0.000405725268254518,0.0001405637928454,7.33503515934947e-05,0.000167001314694633,0.000377354587791949,0.000559868012777258,0.000198606979053576,8.41461708619972e-05,0.000169498385543766,0.000286689008280865,6.66112333542185e-05,4.83664065459779e-05,0.00122106284522258,8.32585190310818e-05,0.000300236002607941,0.00198174015173692,7.44718523879837e-05,0.000150639878734939
